r,method,parameter,Estimate,Std. Error,t value,Pr(>|t|)
South America Cluster,NM,rho,2,2.8887512628666863,0.6923406752630119,0.4887234119084962
South America Cluster,NM,nu,0.44566473180766863,0.14602730439340975,3.051927402611026,0.0022737708618833417
South-eastern Asia,NM,gamma,0.03966564513503937,0.5228478499648765,0.07586460408645458,0.939526817520941
South-eastern Asia,NM,lambda,0.0015880599512178252,0.006518901175243186,0.24360853286882095,0.8075340190944723
South-eastern Asia,NM,delta_1,0.46492844759435203,0.23569585291869796,1.9725779721492454,0.04854366472424561
South-eastern Asia,NM,delta,0.9843548548927437,0.13842046822979398,7.111338861089537,1.149225859604362e-12
South-eastern Asia,NM,rho_1,-0.89,0.45209076027733014,-1.9686312532776367,0.048995450940987714
South-eastern Asia,NM,rho,19,108.93022824061424,0.17442357651203302,0.8615325869356153
South-eastern Asia,NM,nu,1.5130339022063937,0.5528160616933682,2.736957203399115,0.006201035959295882
Southern Africa Cluster,NM,gamma,0.02343560329472573,0.8815824577250411,0.02658356355592901,0.9787918830097195
Southern Africa Cluster,NM,lambda,0.0018605727936381162,0.0186048247576326,0.10000485454047714,0.9203404714024591
Southern Africa Cluster,NM,delta_1,0.09479682550795945,0.14081443794096604,0.6732038766344496,0.5008175952638034
Southern Africa Cluster,NM,delta,0.43442522787492277,0.6353614417108062,0.683745029766313,0.4941361835516857
Southern Africa Cluster,NM,rho_1,-0.3899999999999999,2.2065909930548315,-0.17674322120751482,0.8597100896590816
Southern Africa Cluster,NM,rho,25,65.17176606631683,0.3836016960866267,0.701273682723401
Southern Africa Cluster,NM,nu,1.6128437123465664,1.3161236549533153,1.2254499843358382,0.22040572383516568
Southern Asia Cluster,NM,gamma,0.027126960010180078,0.6158108377815082,0.044050799930554024,0.9648639106503513
Southern Asia Cluster,NM,lambda,0.0017905296486670716,0.011226822064838987,0.1594867753604814,0.8732853766947657
Southern Asia Cluster,NM,delta_1,0.11451484466979668,0.0450997172412278,2.5391477302902734,0.011112288965358609
Southern Asia Cluster,NM,delta,0.5870923914526469,0.5061433492649736,1.1599330353845967,0.24607607132106746
Southern Asia Cluster,NM,rho_1,-0.79,1.7424657654512987,-0.4533805000153848,0.6502747754793788
Southern Asia Cluster,NM,rho,89,155.54446229248097,0.5721836617535581,0.5671975550330889
Southern Asia Cluster,NM,nu,1.8241822477351957,0.47208535304308574,3.8640941430960014,1.1150221455430064e-4
Switzerland,NM,gamma,0.01293509037808294,0.12916087478307012,0.10014712582125078,0.9202275223665127
Switzerland,NM,lambda,0.0021280985950452294,0.0049408871805396055,0.4307118372236977,0.6666779107157244
Switzerland,NM,delta_1,0.27388494290125875,0.325452477534323,0.8415512611126895,0.40003918040231
Switzerland,NM,delta,1.089654182630799,0.20045674478643374,5.4358569166216615,5.453370441199973e-8
Switzerland,NM,rho_1,5,13.447339292806635,0.37182076625928834,0.7100263012011693
Switzerland,NM,rho,0.6100000000000001,12.2095114375607,0.049961049065684,0.9601534278789258
Switzerland,NM,nu,1.041355051104151,0.4650537161256544,2.239214557362625,0.025141959103152946
Tropical Pacific Islands,NM,gamma,0.0035066715954585456,0.03369350068434256,0.10407560877424954,0.917109347101841
Tropical Pacific Islands,NM,lambda,0.002793899479870663,0.004756300954128726,0.5874101548274415,0.5569282753537267
Tropical Pacific Islands,NM,delta_1,0.14047252273821384,0.06075534320450854,2.312101542499222,0.020772088182489115
Tropical Pacific Islands,NM,delta,0.013265518647046823,0.03988483015891234,0.332595590709382,0.7394395721692785
Tropical Pacific Islands,NM,rho_1,-0.49,0.43902949885229603,-1.116098123886778,0.26438013514779585
Tropical Pacific Islands,NM,rho,32,27.718256651054233,1.1544737608446567,0.2483059900245309
