year,region,total_factor_productivity,share_capital_valueadded,share_valueadded_output,elasticity_substitution_capital_labour,elasticity_substitution_valueadded_energy,valueadded_CES_exponent,output_CES_exponent,gamma_parameter,nu_parameter,converged
2011,Northern Africa,0.7713171958147043,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2012,Northern Africa,0.789100452580283,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2013,Northern Africa,0.8072937147533673,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2014,Northern Africa,0.8259064352950548,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2015,Northern Africa,0.844948285111047,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2016,Northern Africa,0.864429158076532,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2017,Northern Africa,0.8843591761769206,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2018,Northern Africa,0.9047486947670429,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2019,Northern Africa,0.9256083079516941,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2020,Northern Africa,0.9469488540901367,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2021,Northern Africa,0.9687814214275772,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2022,Northern Africa,0.9911173538564811,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2000,Peninsular West Asia,0.9641429064374062,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2001,Peninsular West Asia,0.964137610958143,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2002,Peninsular West Asia,0.9641323155079649,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2003,Peninsular West Asia,0.9641270200868715,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2004,Peninsular West Asia,0.9641217246948629,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2005,Peninsular West Asia,0.9641164293319389,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2006,Peninsular West Asia,0.9641111339980991,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2007,Peninsular West Asia,0.9641058386933435,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2008,Peninsular West Asia,0.964100543417672,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2009,Peninsular West Asia,0.9640952481710845,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2010,Peninsular West Asia,0.9640899529535806,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2011,Peninsular West Asia,0.9640846577651603,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2012,Peninsular West Asia,0.9640793626058234,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2013,Peninsular West Asia,0.9640740674755697,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2014,Peninsular West Asia,0.9640687723743991,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2015,Peninsular West Asia,0.9640634773023115,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2016,Peninsular West Asia,0.9640581822593066,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2017,Peninsular West Asia,0.9640528872453843,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
2018,Peninsular West Asia,0.9640475922605446,1.0580299499055618e-6,0.9358859555692752,0.7936507936507936,0.043478260869565216,0.26,22,0.9747922779611599,1.0960519201917467,TRUE
