r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime,dAICc,wAICc
South-eastern Asia,LM,0.0013192298187278113,0.9994513389347427,0.9991952971042893,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,7.894182910614157e-19,0.8106345711673557,0.02061820739940387,1.7087158284837436e-23,2.1312348049727627,0.006167569330700028,0.9935776653970418,1.6200528111465402e-42,0.4932175581664358,2.655703653516161e-46,52,52,0.018867924528301886,0.018867924528301886,-210.6226321829571,-202.67417267145305,-203.15596551629042,-206.6226321829571,-196.40318423959474,-192.77647833680325,249.71643781661987,0,0.6756151377116443
South-eastern Asia,NM,0.011362394575701783,0.9952744370819406,0.9930691743868463,365,TRUE,,0.004829639518491193,0.9415476775660598,0.002651491235915084,0.6942947300785367,0.5626926573588897,0.286399002339004,0.591397220278095,5.927893959640676e-4,1.4776398577786956,0.016741045314156905,-0.24,-0.24,1.3157894736842106,1.3157894736842106,-161.09762721548645,-153.1491677039824,-153.6309605488198,-157.09762721548645,-146.8781792721241,-143.25147336933261,13.117461919784546,49.525004967470636,1.1898197811257346e-11
South-eastern Asia,Nelder-Mead,0.011362394575701783,0.9952744370819406,0.9930691743868463,365,TRUE,,0.004829639518491193,0.9415476775660598,0.002651491235915084,0.6942947300785367,0.5626926573588897,0.286399002339004,0.591397220278095,5.927893959640676e-4,1.4776398577786956,0.016741045314156905,-0.24,-0.24,1.3157894736842106,1.3157894736842106,-161.09762721548645,-153.1491677039824,-153.6309605488198,-157.09762721548645,-146.8781792721241,-143.25147336933261,13.379376888275146,49.525004967470636,1.1898197811257346e-11
South-eastern Asia,PORT,0.0014061387620812307,0.9994151939410777,0.999142284446914,1328,FALSE,false convergence (8),6.450167891982421e-17,0.8345657923459995,0.01844159121494263,6.89502911648346e-15,1,0.04604034124765717,0.8403976034530777,7.026446022446694e-19,0.60735617256845,0.004802465998283752,0.010000000000000009,-0.99,0.9900990099009901,99.99999999999991,-209.15524631255798,-201.20678680105394,-201.6885796458913,-205.15524631255798,-194.93579836919562,-191.30909246640414,74.64513492584229,1.467385870399113,0.32438486176156806
South-eastern Asia,Newton,0.0448014834615953,0.9813672877218237,0.9726720219920081,3,TRUE,,1.0256995638219781,0.9654180117982882,-1.459081187915948e-5,0.9989797445739319,0.5840125224529225,0.924987641984099,0.5006804464257237,0.2701512918451351,1.008370231637608,6.430537503289577e-7,32,12,0.030303030303030304,0.07692307692307693,-129.54318959030024,-121.5947300787962,-122.07652292363358,-125.54318959030024,-115.32374164693789,-111.6970357441464,6.959526062011719,81.07944259265685,1.6731008307046462e-18
South-eastern Asia,CG,0.009152416385181966,0.9961935559276436,0.994417215360544,2224,FALSE,,0.9937932903779801,0.9358757192933486,8.269200892933134e-6,0.9989269480639561,0.7532126068326745,0.22650619841663594,0.6575790750788816,2.2572407452045535e-4,1.3420499081273738,0.022396907543687866,-0.74,-0.24,3.846153846153846,1.3157894736842106,-166.0723259875512,-158.12386647604717,-158.60565932088454,-162.0723259875512,-151.85287804418886,-148.22617214139737,231.34749102592468,44.55030619540588,1.4312756996703355e-10
South-eastern Asia,CG,0.009152416385181966,0.9961935559276436,0.994417215360544,501,FALSE,,0.9937932903779801,0.9358757192933486,8.269200892933134e-6,0.9989269480639561,0.7532126068326745,0.22650619841663594,0.6575790750788816,2.2572407452045535e-4,1.3420499081273738,0.022396907543687866,-0.74,-0.24,3.846153846153846,1.3157894736842106,-166.0723259875512,-158.12386647604717,-158.60565932088454,-162.0723259875512,-151.85287804418886,-148.22617214139737,231.34749102592468,44.55030619540588,1.4312756996703355e-10
South-eastern Asia,L-BFGS-B,0.009376527368618146,0.9961003492936195,0.9942805122973085,38,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9550320909454133,0.9356993539070361,1.7030257556242455e-5,0.9977839082552278,0.5905965764391351,0.14604372231672177,0.8006499749200271,2.7287904189722387e-12,1.3664013087891471,0.015976524366017257,-0.24,0.010000000000000009,1.3157894736842106,0.9900990099009901,-165.51592039112546,-157.56746087962142,-158.0492537244588,-161.51592039112546,-151.2964724477631,-147.66976654497162,5.3061769008636475,45.10671179183163,1.0836807472663423e-10
South-eastern Asia,L-BFGS-B,0.009376527368618146,0.9961003492936195,0.9942805122973085,38,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9550320909454133,0.9356993539070361,1.7030257556242455e-5,0.9977839082552278,0.5905965764391351,0.14604372231672177,0.8006499749200271,2.7287904189722387e-12,1.3664013087891471,0.015976524366017257,-0.24,0.010000000000000009,1.3157894736842106,0.9900990099009901,-165.51592039112546,-157.56746087962142,-158.0492537244588,-161.51592039112546,-151.2964724477631,-147.66976654497162,5.3061769008636475,45.10671179183163,1.0836807472663423e-10
Southern Africa Cluster,LM,0.018706695879629153,0.9824628417585156,0.9742788345791562,231,TRUE,Relative error in the sum of squares is at most `ftol'.,2.505059831390763e-13,0.9321084433239398,0.014339159080745546,0.01351361296266842,2.354194309396763,0.8489482204029181,0.10323374873383089,0.8486216158630808,0.783055689242086,0.03437628766287801,0.76,-0.99,0.5681818181818182,99.99999999999991,-149.63046323438937,-141.68200372288533,-142.1637965677227,-145.63046323438937,-135.411015291027,-131.78430938823553,267.53418612480164,0,0.5681721314416829
Southern Africa Cluster,NM,0.024775128444713315,0.9767738059792175,0.9659349154361856,359,TRUE,,0.02356055068600335,0.9809113609484209,0.0018600542859541608,0.9282997535124271,0.08268753197846401,0.5179718992559799,0.5060081255673935,0.7870495513552581,1.4979576288103624,0.3165235648267321,0.76,52,0.5681818181818182,0.018867924528301886,-143.16841229598242,-135.21995278447838,-135.70174562931575,-139.16841229598242,-128.94896435262007,-125.32225844982858,11.572285890579224,6.4620509384069464,0.022452432313845055
Southern Africa Cluster,Nelder-Mead,0.024775128444713315,0.9767738059792175,0.9659349154361856,359,TRUE,,0.02356055068600335,0.9809113609484209,0.0018600542859541608,0.9282997535124271,0.08268753197846401,0.5179718992559799,0.5060081255673935,0.7870495513552581,1.4979576288103624,0.3165235648267321,0.76,52,0.5681818181818182,0.018867924528301886,-143.16841229598242,-135.21995278447838,-135.70174562931575,-139.16841229598242,-128.94896435262007,-125.32225844982858,11.574071884155273,6.4620509384069464,0.022452432313845055
Southern Africa Cluster,PORT,0.01991981459511354,0.9813255669016381,0.9726108314557359,382,TRUE,relative convergence (4),8.729458378713447e-13,0.9000995853462479,0.013723862313459503,5.059310510139858e-4,1,0,0.2603780829806908,0.044661474081952826,0.704881903078567,0.011990229854600569,82,-0.99,0.012048192771084338,99.99999999999991,-148.1852946562645,-140.23683514476045,-140.71862798959782,-144.1852946562645,-133.96584671290213,-130.33914081011065,50.387799978256226,1.4451685781248784,0.2758452808932464
Southern Africa Cluster,Newton,0.04541116178398142,0.9574279319416017,0.9375609668476825,3,TRUE,,0.9201317156131865,0.9668282284050951,1.647917110590045e-6,0.9998893992228424,0.5030796739852449,0.5896642692030912,0.5552983789011162,0.3883683399682068,0.9511744722514873,0.2575807437500424,2,-0.99,0.3333333333333333,99.99999999999991,-129.23230601359492,-121.28384650209088,-121.76563934692825,-125.23230601359492,-115.01285807023257,-111.38615216744108,6.904952049255371,20.398157220794445,2.113860711579251e-5
Southern Africa Cluster,CG,0.03475735789238697,0.9674156628547926,0.9522096388536959,2235,FALSE,,0.9920729435129471,0.9796651350932195,-2.584682275538144e-5,0.9989367822905102,0.45125541243541933,0.6734916636077294,0.472180648728949,0.38474000306669986,1.1777524774933408,0.4008844230273573,0.76,-0.74,0.5681818181818182,3.846153846153846,-135.38173877027768,-127.43327925877364,-127.91507210361101,-131.38173877027768,-121.16229082691532,-117.53558492412384,232.9542019367218,14.248724464111689,4.5751856725244046e-4
Southern Africa Cluster,CG,0.03475735789238697,0.9674156628547926,0.9522096388536959,501,FALSE,,0.9920729435129471,0.9796651350932195,-2.584682275538144e-5,0.9989367822905102,0.45125541243541933,0.6734916636077294,0.472180648728949,0.38474000306669986,1.1777524774933408,0.4008844230273573,0.76,-0.74,0.5681818181818182,3.846153846153846,-135.38173877027768,-127.43327925877364,-127.91507210361101,-131.38173877027768,-121.16229082691532,-117.53558492412384,232.9542019367218,14.248724464111689,4.5751856725244046e-4
Southern Africa Cluster,L-BFGS-B,0.02291567368546861,0.9785170081227487,0.9684916119133647,37,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9134243221010226,0.9787814564942856,4.9160642308788774e-05,0.997890349837259,0.08209533008173417,0.4877263783087404,0.5815220051307588,0.22653704492483445,1.702087248477961,0.19793005872994276,0.26,12,0.7936507936507936,0.07692307692307693,-144.96285269538308,-137.01439318387904,-137.4961860287164,-140.96285269538308,-130.74340475202072,-127.11669884922924,4.953294992446899,4.66761053900629,0.05507077364788002
Southern Africa Cluster,L-BFGS-B,0.02291567368546861,0.9785170081227487,0.9684916119133647,37,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9134243221010226,0.9787814564942856,4.9160642308788774e-05,0.997890349837259,0.08209533008173417,0.4877263783087404,0.5815220051307588,0.22653704492483445,1.702087248477961,0.19793005872994276,0.26,12,0.7936507936507936,0.07692307692307693,-144.96285269538308,-137.01439318387904,-137.4961860287164,-140.96285269538308,-130.74340475202072,-127.11669884922924,4.953294992446899,4.66761053900629,0.05507077364788002
Southern Asia Cluster,LM,0.0033667631998129687,0.9986260542345369,0.9979848795439874,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,1.5363388010173996e-24,0.9036301613059476,0.027116603209090363,3.249115518541215e-11,1.2466183174020826e-8,0.9925383417191976,0.2665931049779672,0.11991421885051846,0.6923313902739442,1.637105177986157e-5,42,-0.99,0.023255813953488372,99.99999999999991,-189.07384679942402,-181.12538728791998,-181.60718013275735,-185.07384679942402,-174.85439885606166,-171.22769295327018,338.21052718162537,0,0.9409663165717433
Southern Asia Cluster,NM,0.012121439811877138,0.9950533494895719,0.9927449125847054,295,TRUE,,0.01334638953212585,0.9790383406475083,0.002142916532415097,0.9093557314655041,0.1967428721541225,0.07225856371702444,0.637374041509785,0.37779582058839745,1.7318167730044052,0.03924616737720506,-0.99,-0.99,99.99999999999991,99.99999999999991,-159.610295674226,-151.66183616272195,-152.14362900755933,-155.610295674226,-145.39084773086364,-141.76414182807216,10.603466987609863,29.463551125198023,3.763962101395459e-7
Southern Asia Cluster,Nelder-Mead,0.012121439811877138,0.9950533494895719,0.9927449125847054,295,TRUE,,0.01334638953212585,0.9790383406475083,0.002142916532415097,0.9093557314655041,0.1967428721541225,0.07225856371702444,0.637374041509785,0.37779582058839745,1.7318167730044052,0.03924616737720506,-0.99,-0.99,99.99999999999991,99.99999999999991,-159.610295674226,-151.66183616272195,-152.14362900755933,-155.610295674226,-145.39084773086364,-141.76414182807216,10.69807505607605,29.463551125198023,3.763962101395459e-7
Southern Asia Cluster,PORT,0.004289345597475614,0.9982495566600624,0.9974326831014249,1004,FALSE,false convergence (8),5.204763374092521e-16,0.9589910351694816,0.017412626668428435,0.07024181037438307,0.05388067292495164,0.2982266775869983,0.6701492136688465,0.014017669063685163,1.236180556624904,0.002252640030943992,0.76,62,0.5681818181818182,0.015873015873015872,-183.50365224472299,-175.55519273321895,-176.03698557805632,-179.50365224472299,-169.28420430136063,-165.65749839856915,67.54619789123535,5.5701945547010325,0.058079343451331915
Southern Asia Cluster,Newton,0.03258348753623459,0.9867029719444129,0.9804976921851389,2,TRUE,,0.9747126928134933,0.9871434483922812,-2.913200827799886e-6,0.9999242647889753,0.4476497960768648,0.36985256720480825,0.5574070305231608,0.949558018399916,1.0266900754726844,0.45945815329227446,0.76,92,0.5681818181818182,0.010752688172043012,-136.86720859957097,-128.91874908806693,-129.4005419329043,-132.86720859957097,-122.64776065620862,-119.02105475341713,6.4426350593566895,52.206638199853046,4.335574297126218e-12
Southern Asia Cluster,CG,0.029035787456779635,0.9881507564222672,0.9826211094193252,2232,FALSE,,0.9959130803011359,0.9870358806118761,-1.5417127165772963e-5,0.999595829304475,0.5288744140168994,0.6018167070164501,0.5319064399887294,0.49888804617720506,1.1794419042395536,0.3879633678339927,0.26,2,0.7936507936507936,0.3333333333333333,-139.5185686366188,-131.57010912511475,-132.05190196995213,-135.5185686366188,-125.29912069325644,-121.67241479046496,204.98856902122498,49.55527816280522,1.6322329839733736e-11
Southern Asia Cluster,CG,0.029035787456779635,0.9881507564222672,0.9826211094193252,501,FALSE,,0.9959130803011359,0.9870358806118761,-1.5417127165772963e-5,0.999595829304475,0.5288744140168994,0.6018167070164501,0.5319064399887294,0.49888804617720506,1.1794419042395536,0.3879633678339927,0.26,2,0.7936507936507936,0.3333333333333333,-139.5185686366188,-131.57010912511475,-132.05190196995213,-135.5185686366188,-125.29912069325644,-121.67241479046496,204.98856902122498,49.55527816280522,1.6322329839733736e-11
Southern Asia Cluster,L-BFGS-B,0.006512616430447702,0.9973422598396001,0.9961019810980801,50,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.89711885065822,0.9655061969940752,5.668498582211102e-5,0.9960453681503332,0.06833339300154709,0.06620694950283704,0.5570213843913487,0.18658412318321702,1.8725629643390016,5.071633747609793e-5,0.76,92,0.5681818181818182,0.010752688172043012,-173.89868882990345,-165.9502293183994,-166.43202216323678,-169.89868882990345,-159.6792408865411,-156.0525349837496,4.048035144805908,15.17515796952057,4.767935737621206e-4
Southern Asia Cluster,L-BFGS-B,0.006512616430447702,0.9973422598396001,0.9961019810980801,50,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.89711885065822,0.9655061969940752,5.668498582211102e-5,0.9960453681503332,0.06833339300154709,0.06620694950283704,0.5570213843913487,0.18658412318321702,1.8725629643390016,5.071633747609793e-5,0.76,92,0.5681818181818182,0.010752688172043012,-173.89868882990345,-165.9502293183994,-166.43202216323678,-169.89868882990345,-159.6792408865411,-156.0525349837496,4.048035144805908,15.17515796952057,4.767935737621206e-4
Switzerland,LM,0.002484975499918324,0.9929670508446065,0.9896850079054228,261,TRUE,Relative error in the sum of squares is at most `ftol'.,1.4776688531436493e-10,0.7841029585845755,0.011194552770427559,5.589867524099388e-10,20220.717879091328,0.9176838637742345,0.5728462041734808,0.24909038092959584,0.5268953291437204,4.5950981623802946e-4,72,2,0.0136986301369863,0.3333333333333333,-196.05869397577916,-188.11023446427512,-188.5920273091125,-192.05869397577916,-181.8392460324168,-178.21254012962532,109.15251111984253,0,0.9837053137581047
Switzerland,NM,0.0068418372637235134,0.9806363106570564,0.971599922297016,145,TRUE,,0.01758876253566928,0.9299228407933776,0.001970426351139542,0.7260548578663075,0.5337073082691668,0.14669614944297932,0.5157427644261646,0.9345644696072739,1.0365362042749027,0.0163561020369383,2,92,0.3333333333333333,0.010752688172043012,-172.7644434513597,-164.81598393985567,-165.29777678469304,-168.7644434513597,-158.54499550799736,-154.91828960520587,7.5183188915252686,23.294250524419454,8.601670177450708e-6
Switzerland,Nelder-Mead,0.0068418372637235134,0.9806363106570564,0.971599922297016,145,TRUE,,0.01758876253566928,0.9299228407933776,0.001970426351139542,0.7260548578663075,0.5337073082691668,0.14669614944297932,0.5157427644261646,0.9345644696072739,1.0365362042749027,0.0163561020369383,2,92,0.3333333333333333,0.010752688172043012,-172.7644434513597,-164.81598393985567,-165.29777678469304,-168.7644434513597,-158.54499550799736,-154.91828960520587,7.935804128646851,23.294250524419454,8.601670177450708e-6
Switzerland,PORT,0.003574817479839889,0.9898825925743121,0.9851611357756578,652,FALSE,false convergence (8),3.886297249549343e-12,0.8573269528753806,0.01298190780148098,2.383174463985506e-6,1,0.6884804150869461,0.7814059279149331,0.21343593057774418,0.36329916839796456,0.12188992300150707,22,2,0.043478260869565216,0.3333333333333333,-187.6947136171544,-179.74625410565037,-180.22804695048774,-183.6947136171544,-173.47526567379205,-169.84855977100057,34.61116099357605,8.363980358624758,0.015019302317127387
Switzerland,Newton,0.011641702555614274,0.9670517869658909,0.95167595421664,2,TRUE,,0.9568628969382333,0.9016766042083981,-8.695900809770929e-6,0.9982667646737375,0.5591723034648668,0.9140439981746187,0.5863907389652626,0.9761478229400612,0.9342530029957081,4.81586201106581e-6,92,92,0.010752688172043012,0.010752688172043012,-160.53908329971102,-152.59062378820698,-153.07241663304436,-156.53908329971102,-146.31963535634867,-142.69292945355718,6.669120788574219,35.51961067606814,1.9049323597356663e-8
Switzerland,CG,0.006792627546170662,0.9807755834352032,0.971804189038298,2228,FALSE,,0.9874086957898615,0.9232499731418,-1.6145956979683217e-5,0.9974918791697756,0.6052018504610731,0.16889034502704506,1.0312082586418716,1.587560448426965e-8,1.1345205076626401,0.017342469734236223,-0.99,0.010000000000000009,99.99999999999991,0.9900990099009901,-172.9304680711855,-164.98200855968145,-165.46380140451882,-168.9304680711855,-158.71102012782313,-155.08431422503165,258.02527809143066,23.128225904593677,9.346189321210988e-6
Switzerland,CG,0.006792627546170662,0.9807755834352032,0.971804189038298,501,FALSE,,0.9874086957898615,0.9232499731418,-1.6145956979683217e-5,0.9974918791697756,0.6052018504610731,0.16889034502704506,1.0312082586418716,1.587560448426965e-8,1.1345205076626401,0.017342469734236223,-0.99,0.010000000000000009,99.99999999999991,0.9900990099009901,-172.9304680711855,-164.98200855968145,-165.46380140451882,-168.9304680711855,-158.71102012782313,-155.08431422503165,258.02527809143066,23.128225904593677,9.346189321210988e-6
Switzerland,L-BFGS-B,0.004716722328912499,0.9866507865689454,0.9804211536344534,1121,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1e-6,0.8997472039755201,0.006817000209239894,0.08269599885688514,0.9996604143526606,0.25679228184482533,0.9997934560283721,1.0704939856996135e-5,0.6133023544363467,0.0848323795882721,0.51,-0.99,0.6622516556291391,99.99999999999991,-181.31911324266918,-173.37065373116513,-173.8524465760025,-177.31911324266918,-167.09966529930682,-163.47295939651534,13.350244045257568,14.739580733109989,6.197345782235147e-4
Switzerland,L-BFGS-B,0.004716722328912499,0.9866507865689454,0.9804211536344534,1121,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1e-6,0.8997472039755201,0.006817000209239894,0.08269599885688514,0.9996604143526606,0.25679228184482533,0.9997934560283721,1.0704939856996135e-5,0.6133023544363467,0.0848323795882721,0.51,-0.99,0.6622516556291391,99.99999999999991,-181.31911324266918,-173.37065373116513,-173.8524465760025,-177.31911324266918,-167.09966529930682,-163.47295939651534,13.350244045257568,14.739580733109989,6.197345782235147e-4
Tropical Pacific Islands,LM,0.007184237235661245,0.9946992869640197,0.9922256208805622,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,6.22198262712831e-5,0.8753908914232288,0.004787005342381616,0.12947999888472847,0.1707568802047116,0.0014743467303676612,2.1680640614722916e-6,0.9664509807099823,1.6635432157815564,2.596095976133904e-29,-0.99,92,99.99999999999991,0.010752688172043012,-171.6412832585313,-163.69282374702726,-164.17461659186463,-167.6412832585313,-157.42183531516895,-153.79512941237746,182.28031206130981,0,0.5439452854954978
Tropical Pacific Islands,NM,0.014747836022465294,0.9891186713227202,0.9840407179399897,789,TRUE,,0.0035066715954585456,0.917109347101841,0.002793899479870663,0.5569282753537267,0.14047252273821384,0.020772088182489115,0.013265518647046823,0.7394395721692785,1.6861516197015125,4.845107190873953e-15,-0.49,32,1.9607843137254901,0.030303030303030304,-155.0995220642856,-147.15106255278155,-147.63285539761893,-151.0995220642856,-140.88007412092324,-137.25336821813175,13.203068017959595,16.54176119424571,1.3917377685949335e-4
Tropical Pacific Islands,Nelder-Mead,0.014747836022465294,0.9891186713227202,0.9840407179399897,789,TRUE,,0.0035066715954585456,0.917109347101841,0.002793899479870663,0.5569282753537267,0.14047252273821384,0.020772088182489115,0.013265518647046823,0.7394395721692785,1.6861516197015125,4.845107190873953e-15,-0.49,32,1.9607843137254901,0.030303030303030304,-155.0995220642856,-147.15106255278155,-147.63285539761893,-151.0995220642856,-140.88007412092324,-137.25336821813175,13.481714010238647,16.54176119424571,1.3917377685949335e-4
Tropical Pacific Islands,PORT,0.007295570007771932,0.9946171428118848,0.9921051427907644,2563,TRUE,relative convergence (4),1.0280763316494462e-4,0.8770060896065127,0.0045384143484897225,0.15599449875450025,0.17247277851193402,0.0018323339787044328,8.596237713424647e-6,0.9567226630553777,1.6718977307335163,3.7944263757662683e-29,-0.99,82,99.99999999999991,0.012048192771084338,-171.28759012192862,-163.33913061042458,-163.82092345526195,-167.28759012192862,-157.06814217856626,-153.44143627577478,73.93480086326599,0.3536931366026863,0.4557762892404765
Tropical Pacific Islands,Newton,0.07646575496271286,0.943581620311064,0.9172530431228938,2,TRUE,,1.0476015457933172,0.973326462630823,-4.039006173550766e-5,0.9978212113482704,0.5012100570747412,0.8382669402641648,0.4705857219977704,0.04767948205415564,0.9009181086512327,0.09776410118647741,92,-0.99,0.010752688172043012,99.99999999999991,-117.24734954252946,-109.29889003102542,-109.7806828758628,-113.24734954252946,-103.02790159916711,-99.40119569637562,6.672051906585693,54.39393371600184,8.395809695444359e-13
Tropical Pacific Islands,CG,0.0633236636649649,0.9532781896721403,0.9314746781858058,2229,FALSE,,0.9990632888308558,0.9687907679201387,-1.6352254389848147e-5,0.9989684181535117,0.5026855336228417,0.6391702515986959,0.4005163598266249,0.03137228651867974,1.0160977580683266,0.03431005880161166,32,-0.99,0.030303030303030304,99.99999999999991,-121.5847792471447,-113.63631973564065,-114.11811258047803,-117.5847792471447,-107.36533130378234,-103.73862540099086,246.97176814079285,50.05650401138661,7.343844614348863e-12
Tropical Pacific Islands,CG,0.0633236636649649,0.9532781896721403,0.9314746781858058,501,FALSE,,0.9990632888308558,0.9687907679201387,-1.6352254389848147e-5,0.9989684181535117,0.5026855336228417,0.6391702515986959,0.4005163598266249,0.03137228651867974,1.0160977580683266,0.03431005880161166,32,-0.99,0.030303030303030304,99.99999999999991,-121.5847792471447,-113.63631973564065,-114.11811258047803,-117.5847792471447,-107.36533130378234,-103.73862540099086,246.97176814079285,50.05650401138661,7.343844614348863e-12
Tropical Pacific Islands,L-BFGS-B,0.03004614678080146,0.9778311883784399,0.9674857429550451,36,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9127728120017977,0.9544469500624791,3.595548039598025e-5,0.9966888106408429,0.5896797421040788,0.6475154098805501,0.10728217972772716,0.33889832864615804,1.7687930945941381,1.3754067810741433e-6,12,-0.74,0.07692307692307693,3.846153846153846,-138.73184658884574,-130.7833870773417,-131.26517992217907,-134.73184658884574,-124.51239864548339,-120.8856927426919,5.093092918395996,32.90943666968556,3.884738975511153e-8
Tropical Pacific Islands,L-BFGS-B,0.03004614678080146,0.9778311883784399,0.9674857429550451,36,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9127728120017977,0.9544469500624791,3.595548039598025e-5,0.9966888106408429,0.5896797421040788,0.6475154098805501,0.10728217972772716,0.33889832864615804,1.7687930945941381,1.3754067810741433e-6,12,-0.74,0.07692307692307693,3.846153846153846,-138.73184658884574,-130.7833870773417,-131.26517992217907,-134.73184658884574,-124.51239864548339,-120.8856927426919,5.093092918395996,32.90943666968556,3.884738975511153e-8
United Kingdom,LM,0.004683973644776598,0.9767605661097868,0.9659154969610206,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,0.0017589627891941703,0.8394932457137251,0.0031394119147964057,0.1984603245720483,27.15120348087832,0.5438686561343917,1.5961338264528984,0.5339095619024332,0.10807789317262695,0.7691534354529351,12,-0.99,0.07692307692307693,99.99999999999991,-181.47936154433233,-173.5309020328283,-174.01269487766567,-177.47936154433233,-167.25991360096998,-163.6332076981785,232.99606800079346,0,0.7163503976164589
United Kingdom,NM,0.006618761923325374,0.9671611559292801,0.9518363620296107,147,TRUE,,0.017576993011386807,0.9464661438115612,0.001980340486348251,0.7879892221832401,0.5363958425131597,0.43867631497361687,0.5336558501887119,0.36671435345530534,1.0158757121277198,0.20067250455426397,-0.99,12,99.99999999999991,0.07692307692307693,-173.52684675126838,-165.57838723976434,-166.0601800846017,-169.52684675126838,-159.30739880790603,-155.68069290511454,8.270185947418213,7.952514793063955,0.01343565552037232
United Kingdom,Nelder-Mead,0.006618761923325374,0.9671611559292801,0.9518363620296107,147,TRUE,,0.017576993011386807,0.9464661438115612,0.001980340486348251,0.7879892221832401,0.5363958425131597,0.43867631497361687,0.5336558501887119,0.36671435345530534,1.0158757121277198,0.20067250455426397,-0.99,12,99.99999999999991,0.07692307692307693,-173.52684675126838,-165.57838723976434,-166.0601800846017,-169.52684675126838,-159.30739880790603,-155.68069290511454,8.222130060195923,7.952514793063955,0.01343565552037232
United Kingdom,PORT,0.00514990160430118,0.9744488746200091,0.9625250161093466,5808,TRUE,relative convergence (4),0.048292965844859655,0.938851161059768,0.001477185967341975,0.818729341145666,0.33898121616430094,0.30021395559465264,0.5285268030865639,0.21211036218743817,1.3337605814605353,0.059251410014671,-0.74,12,3.846153846153846,0.07692307692307693,-179.2982533867193,-171.34979387521525,-171.83158672005263,-175.2982533867193,-165.07880544335694,-161.45209954056546,245.56032395362854,2.181108157613039,0.24071540668974017
United Kingdom,Newton,0.008728208534521498,0.9566951822104709,0.936486267242024,3,TRUE,,0.972357634279835,0.9391661512309861,9.529058693576189e-7,0.9998826730480653,0.4620882606011859,0.21699920900466504,0.503555467517623,0.9800882433923117,1.0629970012944807,0.15078971915747147,-0.99,92,99.99999999999991,0.010752688172043012,-167.16385514375722,-159.21539563225318,-159.69718847709055,-163.16385514375722,-152.94440720039486,-149.31770129760338,5.677444934844971,14.315506400575117,5.578954103101698e-4
United Kingdom,CG,0.008378440464844131,0.9584305489201532,0.939031471749558,2230,FALSE,,0.9937874522713467,0.9409696231909611,-4.994155587798202e-6,0.9994033561095068,0.4939439438468988,0.1808285026158013,0.5073420372595561,0.9730526428607982,1.1098282756327777,0.14298624710436422,-0.99,82,99.99999999999991,0.012048192771084338,-168.1045170950244,-160.15605758352035,-160.63785042835772,-164.1045170950244,-153.88506915166204,-150.25836324887055,184.93053817749023,13.374844449307943,8.929249044025927e-4
United Kingdom,CG,0.008378440464844131,0.9584305489201532,0.939031471749558,501,FALSE,,0.9937874522713467,0.9409696231909611,-4.994155587798202e-6,0.9994033561095068,0.4939439438468988,0.1808285026158013,0.5073420372595561,0.9730526428607982,1.1098282756327777,0.14298624710436422,-0.99,82,99.99999999999991,0.012048192771084338,-168.1045170950244,-160.15605758352035,-160.63785042835772,-164.1045170950244,-153.88506915166204,-150.25836324887055,184.93053817749023,13.374844449307943,8.929249044025927e-4
United Kingdom,L-BFGS-B,0.007017214604685719,0.9651842415721341,0.9489368876391301,36,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9597667312207627,0.9349214684275207,7.465429453242014e-6,0.9990165785643749,0.2726994037442635,0.19883399645885905,0.5323994865214168,0.7889386678620978,1.3124648194868156,0.056585341606537755,0.51,62,0.6622516556291391,0.015873015873015872,-172.18231211812983,-164.2338526066258,-164.71564545146316,-168.18231211812983,-157.96286417476747,-154.336158271976,6.428102016448975,9.297049426202506,0.006859569716970433
