year,region,total_factor_productivity,share_capital_valueadded,share_valueadded_output,elasticity_substitution_capital_labour,elasticity_substitution_valueadded_energy,valueadded_CES_exponent,output_CES_exponent,gamma_parameter,nu_parameter,converged
2013,Argentina,1.0081559328719671,1.8015250857340601,0.27241060172339016,0.5,1,1,0,3.614907355079663e-6,0.644752187560585,TRUE
2014,Argentina,1.014455128770628,1.8015250857340601,0.27241060172339016,0.5,1,1,0,3.614907355079663e-6,0.644752187560585,TRUE
2015,Argentina,1.0207936835300346,1.8015250857340601,0.27241060172339016,0.5,1,1,0,3.614907355079663e-6,0.644752187560585,TRUE
2016,Argentina,1.0271718430736234,1.8015250857340601,0.27241060172339016,0.5,1,1,0,3.614907355079663e-6,0.644752187560585,TRUE
2017,Argentina,1.0335898548614202,1.8015250857340601,0.27241060172339016,0.5,1,1,0,3.614907355079663e-6,0.644752187560585,TRUE
2018,Argentina,1.0400479678996433,1.8015250857340601,0.27241060172339016,0.5,1,1,0,3.614907355079663e-6,0.644752187560585,TRUE
2019,Argentina,1.0465464327503562,1.8015250857340601,0.27241060172339016,0.5,1,1,0,3.614907355079663e-6,0.644752187560585,TRUE
2020,Argentina,1.053085501541192,1.8015250857340601,0.27241060172339016,0.5,1,1,0,3.614907355079663e-6,0.644752187560585,TRUE
2021,Argentina,1.0596654279751438,1.8015250857340601,0.27241060172339016,0.5,1,1,0,3.614907355079663e-6,0.644752187560585,TRUE
2022,Argentina,1.066286467340392,1.8015250857340601,0.27241060172339016,0.5,1,1,0,3.614907355079663e-6,0.644752187560585,TRUE
2000,Australia and New Zealand,0.8240634110859004,0.18783729848112649,0.6900944243852969,0.5,0.5,1,1,2.5682673358604555e-15,0.6044526163695289,TRUE
2001,Australia and New Zealand,0.8379416774184334,0.18783729848112649,0.6900944243852969,0.5,0.5,1,1,2.5682673358604555e-15,0.6044526163695289,TRUE
2002,Australia and New Zealand,0.8520536712454779,0.18783729848112649,0.6900944243852969,0.5,0.5,1,1,2.5682673358604555e-15,0.6044526163695289,TRUE
2003,Australia and New Zealand,0.8664033288325984,0.18783729848112649,0.6900944243852969,0.5,0.5,1,1,2.5682673358604555e-15,0.6044526163695289,TRUE
2004,Australia and New Zealand,0.880994652737014,0.18783729848112649,0.6900944243852969,0.5,0.5,1,1,2.5682673358604555e-15,0.6044526163695289,TRUE
2005,Australia and New Zealand,0.8958317129240508,0.18783729848112649,0.6900944243852969,0.5,0.5,1,1,2.5682673358604555e-15,0.6044526163695289,TRUE
2006,Australia and New Zealand,0.9109186479023995,0.18783729848112649,0.6900944243852969,0.5,0.5,1,1,2.5682673358604555e-15,0.6044526163695289,TRUE
2007,Australia and New Zealand,0.9262596658784331,0.18783729848112649,0.6900944243852969,0.5,0.5,1,1,2.5682673358604555e-15,0.6044526163695289,TRUE
